DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,NO,2009,56.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,NO,2010,48.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,NO,2011,56.2,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,NO,2012,61.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,NO,2013,60.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,NO,2014,59.5,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,NO,2015,52.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,NO,2016,54.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,NO,2017,52.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,NO,2018,60.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,NO,2019,64.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,NO,2020,58.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,1997,34.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,1998,37.0,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,1999,29.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2001,102.6,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2002,89.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2003,106.4,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2004,94.3,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2005,102.2,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2006,117.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2007,154.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2008,156.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2009,145.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2010,149.7,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2011,154.0,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2012,157.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2013,166.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2014,170.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2015,194.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2016,227.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2017,232.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2018,246.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2019,244.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PL,2020,209.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,1996,16.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,1997,17.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,1998,22.2,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,1999,24.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2000,24.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2001,20.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2002,24.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2003,23.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2004,22.8,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2005,20.8,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2006,24.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2007,26.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2008,32.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2009,29.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2010,28.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2011,31.3,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2012,32.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2013,29.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2014,32.9,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2015,44.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2016,42.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2017,44.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2018,59.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2019,76.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,PT,2020,61.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,1998,390.4,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,1999,377.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2000,352.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2001,387.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2002,30.0,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2003,20.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2004,64.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2005,36.8,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2006,35.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2007,34.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2008,36.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2009,25.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2010,23.0,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2011,23.8,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2012,23.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2013,22.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2014,25.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2015,27.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2016,21.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2017,23.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2018,21.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2019,16.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RO,2020,12.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RS,2010,12.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RS,2011,6.0,bu
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RS,2012,9.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RS,2013,14.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RS,2014,18.2,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RS,2015,20.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RS,2016,22.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RS,2017,23.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RS,2018,25.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RS,2019,26.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,RS,2020,27.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,1996,33.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,1997,37.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,1998,49.5,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,1999,37.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2000,82.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2001,23.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2002,20.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2003,33.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2004,30.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2007,57.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2008,61.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2009,52.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2010,43.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2011,59.6,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2012,64.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2013,56.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2014,55.4,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2015,59.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2016,61.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2017,80.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2018,77.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2019,86.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SE,2020,53.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,1996,6.6,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,1997,1.2,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2000,8.9,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2001,6.3,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2002,5.4,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2003,7.0,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2004,9.3,u
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2005,11.2,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2006,5.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2007,11.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2008,13.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2009,12.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2010,10.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2011,8.6,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2012,9.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2013,9.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2014,8.2,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2015,11.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2016,8.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2017,13.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2018,12.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2019,13.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SI,2020,16.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2001,8.4,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2002,8.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2003,13.8,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2004,10.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2005,14.0,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2006,12.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2007,14.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2008,12.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2009,13.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2010,9.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2011,11.0,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2012,9.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2013,9.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2014,10.8,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2015,13.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2016,14.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2017,15.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2018,16.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2019,16.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,SK,2020,18.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2006,172.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2007,166.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2008,181.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2009,150.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2010,171.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2011,213.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2012,249.9,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2013,265.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2014,314.4,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2015,332.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2016,347.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2017,360.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2018,410.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2019,386.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,TR,2020,351.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,1996,390.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,1997,457.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,1998,366.6,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,1999,482.9,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2000,510.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2001,568.9,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2002,536.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2003,501.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2004,536.7,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2005,527.9,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2006,538.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2007,552.3,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2008,625.7,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2009,552.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2010,536.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2011,652.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2012,725.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2013,703.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2014,766.5,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2015,838.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2016,893.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2017,864.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2018,867.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,M,UK,2019,911.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,1996,55.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,1997,56.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2002,63.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2003,57.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2004,90.2,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2006,82.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2007,82.6,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2008,89.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2009,91.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2010,84.7,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2011,95.4,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2012,101.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2013,103.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2014,107.5,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2015,114.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2016,120.6,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2017,138.4,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2018,136.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2019,166.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,AT,2020,147.2,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,BE,1996,84.9,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,BE,1997,83.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,BE,1998,113.4,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,BE,1999,117.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,BE,2000,128.3,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,BE,2001,118.9,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,BE,2002,129.0,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,BE,2003,103.8,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,BE,2004,111.5,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,BE,2005,112.1,b
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,BE,2006,115.1,
ESTAT:HRST_FL_MOBSEX(1.0),04/02/22 23:00:00,A,Y25-64,THS,T,BE,2007,135.2,
